,Date,DailyReturn,AccReturn
3417,2014-04-28,-0.0015178053680000518,1.109741538211218
3418,2014-04-29,0.003107359832799252,1.1131899044918443
3419,2014-04-30,-0.002965992028740358,1.1098881921086472
3420,2014-05-02,-0.0019706658553896098,1.1077009733451586
3421,2014-05-05,-0.0057651847071056046,1.101314872633583
3422,2014-05-06,0.002712698740214457,1.1043024081011557
3423,2014-05-07,0.0008131976618216091,1.1052004242373674
3424,2014-05-08,0.0020673212399160957,1.1074852285487575
3425,2014-05-09,0.009653739404688203,1.1181766023397088
3426,2014-05-12,-0.0015439211997817313,1.1164502257782567
3427,2014-05-13,0.008213844393422291,1.1256205742058005
3428,2014-05-14,-0.0022911049192657724,1.1230416593710109
3429,2014-05-15,0.001342133836654746,1.1245489315820256
3430,2014-05-16,0.00618261966759449,1.131501589923597
3431,2014-05-19,0.0009385168324707758,1.1325635232117075
3432,2014-05-20,-0.0015790218221527399,1.130775180693582
3433,2014-05-21,-0.005354161851889209,1.1247208273580493
3434,2014-05-22,0.008100178202233417,1.1338312664874128
3435,2014-05-23,-0.007401227461031712,1.1254395233817098
3436,2014-05-26,-0.009116332190753043,1.1151796428259595
3437,2014-05-27,0.0049764692968037,1.1207293000789034
3438,2014-05-28,0.00356683026100426,1.124726751260819
3439,2014-05-29,0.005709112979127929,1.1311479433544147
